"YEAR";"TABLE";"LINK";"PATH";"DATE"
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPA1904.dbc";"outputs/2019/SIA/dbc/PAPA1904.dbc";2019-07-29 12:13:21
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPA1905.dbc";"outputs/2019/SIA/dbc/PAPA1905.dbc";2019-07-29 12:13:32
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPB1901.dbc";"outputs/2019/SIA/dbc/PAPB1901.dbc";2019-07-29 12:13:39
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPB1902.dbc";"outputs/2019/SIA/dbc/PAPB1902.dbc";2019-07-29 12:13:46
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPB1903.dbc";"outputs/2019/SIA/dbc/PAPB1903.dbc";2019-07-29 12:13:55
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPB1904.dbc";"outputs/2019/SIA/dbc/PAPB1904.dbc";2019-07-29 12:14:05
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPB1905.dbc";"outputs/2019/SIA/dbc/PAPB1905.dbc";2019-07-29 12:14:15
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPE1901.dbc";"outputs/2019/SIA/dbc/PAPE1901.dbc";2019-07-29 12:14:28
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPE1902.dbc";"outputs/2019/SIA/dbc/PAPE1902.dbc";2019-07-29 12:14:43
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPE1903.dbc";"outputs/2019/SIA/dbc/PAPE1903.dbc";2019-07-29 12:14:56
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPE1904.dbc";"outputs/2019/SIA/dbc/PAPE1904.dbc";2019-07-29 12:15:11
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPE1905.dbc";"outputs/2019/SIA/dbc/PAPE1905.dbc";2019-07-29 12:15:21
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPI1901.dbc";"outputs/2019/SIA/dbc/PAPI1901.dbc";2019-07-29 12:15:25
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPI1902.dbc";"outputs/2019/SIA/dbc/PAPI1902.dbc";2019-07-29 12:15:29
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPI1903.dbc";"outputs/2019/SIA/dbc/PAPI1903.dbc";2019-07-29 12:15:34
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPI1904.dbc";"outputs/2019/SIA/dbc/PAPI1904.dbc";2019-07-29 12:15:39
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPI1905.dbc";"outputs/2019/SIA/dbc/PAPI1905.dbc";2019-07-29 12:15:43
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPR1901.dbc";"outputs/2019/SIA/dbc/PAPR1901.dbc";2019-07-29 12:16:14
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPR1902.dbc";"outputs/2019/SIA/dbc/PAPR1902.dbc";2019-07-29 12:16:39
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPR1903.dbc";"outputs/2019/SIA/dbc/PAPR1903.dbc";2019-07-29 12:17:05
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPR1904.dbc";"outputs/2019/SIA/dbc/PAPR1904.dbc";2019-07-29 12:17:42
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPR1905.dbc";"outputs/2019/SIA/dbc/PAPR1905.dbc";2019-07-29 12:18:27
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARJ1901.dbc";"outputs/2019/SIA/dbc/PARJ1901.dbc";2019-07-29 12:19:17
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARJ1902.dbc";"outputs/2019/SIA/dbc/PARJ1902.dbc";2019-07-29 12:20:04
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARJ1903.dbc";"outputs/2019/SIA/dbc/PARJ1903.dbc";2019-07-29 12:20:57
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARJ1904.dbc";"outputs/2019/SIA/dbc/PARJ1904.dbc";2019-07-29 12:21:54
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARJ1905.dbc";"outputs/2019/SIA/dbc/PARJ1905.dbc";2019-07-29 12:22:44
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARN1901.dbc";"outputs/2019/SIA/dbc/PARN1901.dbc";2019-07-29 12:22:52
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARN1902.dbc";"outputs/2019/SIA/dbc/PARN1902.dbc";2019-07-29 12:23:01
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARN1903.dbc";"outputs/2019/SIA/dbc/PARN1903.dbc";2019-07-29 12:23:09
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARN1904.dbc";"outputs/2019/SIA/dbc/PARN1904.dbc";2019-07-29 12:23:18
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARN1905.dbc";"outputs/2019/SIA/dbc/PARN1905.dbc";2019-07-29 12:23:25
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARO1901.dbc";"outputs/2019/SIA/dbc/PARO1901.dbc";2019-07-29 12:23:29
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARO1902.dbc";"outputs/2019/SIA/dbc/PARO1902.dbc";2019-07-29 12:23:34
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARO1903.dbc";"outputs/2019/SIA/dbc/PARO1903.dbc";2019-07-29 12:23:38
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARO1904.dbc";"outputs/2019/SIA/dbc/PARO1904.dbc";2019-07-29 12:23:43
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARO1905.dbc";"outputs/2019/SIA/dbc/PARO1905.dbc";2019-07-29 12:23:47
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARR1901.dbc";"outputs/2019/SIA/dbc/PARR1901.dbc";2019-07-29 12:23:49
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARR1902.dbc";"outputs/2019/SIA/dbc/PARR1902.dbc";2019-07-29 12:23:50
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARR1903.dbc";"outputs/2019/SIA/dbc/PARR1903.dbc";2019-07-29 12:23:52
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARR1904.dbc";"outputs/2019/SIA/dbc/PARR1904.dbc";2019-07-29 12:23:54
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARR1905.dbc";"outputs/2019/SIA/dbc/PARR1905.dbc";2019-07-29 12:23:56
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARS1901.dbc";"outputs/2019/SIA/dbc/PARS1901.dbc";2019-07-29 12:24:47
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARS1902.dbc";"outputs/2019/SIA/dbc/PARS1902.dbc";2019-07-29 12:25:41
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PARS1903.dbc";"outputs/2019/SIA/dbc/PARS1903.dbc";2019-07-29 12:26:47
